current_date,opening_balance,closing_balance,monthly_realized_pnl,monthly_unrealized_pnl,ticker,status,shares_qty,bought_price,bought_date,current_price,current_value,unrealized_pnl,unrealized_pnl_pct,realized_pnl,realized_pnl_pct,cash_balance,total_portfolio_value,bought_value,tag
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,HDFCAMC.NS,Held,40,2149.199951,7/31/2019,2552.199951,102087.998,16120,18.75116365,,,4146.080559,1851413.345,85967.99805,Nifty Next 50
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,ADANIPOWER.NS,Held,1438,61,7/31/2019,58.40000153,83979.20219,-3738.797806,-4.262292581,,,4146.080559,1851413.345,87718,Nifty 50
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,ICICIPRULI.NS,Held,218,401.75,7/31/2019,424.6000061,92562.80133,4981.301331,5.687618196,,,4146.080559,1851413.345,87581.5,Nifty Next 50
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,PIDILITIND.NS,Held,61,1377.699951,8/31/2019,1377.699951,84039.69702,0,0,,,4146.080559,1851413.345,84039.69702,Nifty 50
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,NESTLEIND.NS,Held,130,643.7600098,8/31/2019,643.7600098,83688.80127,0,0,,,4146.080559,1851413.345,83688.80127,Nifty 50
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,TATACONSUM.NS,Held,302,278.5,8/31/2019,278.5,84107,0,0,,,4146.080559,1851413.345,84107,Nifty Next 50
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,IPCALAB.NS,Held,175,479.5249939,8/31/2019,479.5249939,83916.87393,0,0,,,4146.080559,1851413.345,83916.87393,Nifty Midcap 150
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,BATAINDIA.NS,Held,54,1541.849976,8/31/2019,1541.849976,83259.89868,0,0,,,4146.080559,1851413.345,83259.89868,Nifty SmallCap 250
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,APOLLOHOSP.NS,Held,55,1508.150024,8/31/2019,1508.150024,82948.25134,0,0,,,4146.080559,1851413.345,82948.25134,Nifty Next 50
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,ASIANPAINT.NS,Held,52,1616.199951,8/31/2019,1616.199951,84042.39746,0,0,,,4146.080559,1851413.345,84042.39746,Other 500 Stocks
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,SIEMENS.NS,Held,69,1202.25,8/31/2019,1202.25,82955.25,0,0,,,4146.080559,1851413.345,82955.25,Nifty Next 50
8/31/2019,11398621.2,11440939.35,-42965.99048,85284.13664,MCX.NS,Held,86,977.5,8/31/2019,977.5,84065,0,0,,,4146.080559,1851413.345,84065,Nifty Midcap 150
9/30/2019,,,,,JUSTDIAL.NS,Sold,121,765.5999756,5/31/2019,690.25,83520.25,0,,-9117.347046,-9.841951148,,,,Nifty SmallCap 250
9/30/2019,,,,,SIEMENS.NS,Sold,69,1202.25,8/31/2019,1516.050049,104607.4534,0,,21652.20337,26.10106457,,,,Nifty Next 50
9/30/2019,,,,,ICICIBANK.NS,Sold,225,437.1000061,6/30/2019,433.7000122,97582.50275,0,,-764.9986267,-0.777852631,,,,Nifty 50
9/30/2019,,,,,IPCALAB.NS,Sold,175,479.5249939,8/31/2019,451.5,79012.5,0,,-4904.373932,-5.844323915,,,,Nifty Midcap 150
9/30/2019,,,,,MUTHOOTFIN.NS,Sold,260,452.6000061,11/30/2018,675.9000244,175734.0063,0,,58058.00476,49.33716644,,,,Nifty Next 50
9/30/2019,,,,,SRF.NS,Sold,172,513.5300293,4/30/2019,550.3900146,94667.08252,0,,6339.91748,7.177766294,,,,Nifty Next 50
9/30/2019,,,,,NAUKRI.NS,Sold,228,386.6499939,4/30/2019,404.230011,92164.4425,0,,4008.243896,4.546752196,,,,Nifty Next 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,ICICIGI.NS,Held,80,1093.349976,4/30/2019,1209.849976,96787.99805,9320,10.65532561,,,3492.776848,1939028.249,87467.99805,Nifty Next 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,HDFCLIFE.NS,Held,177,493.5,7/31/2019,601.1500244,106403.5543,19054.05432,21.81358144,,,3492.776848,1939028.249,87349.5,Nifty 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,SBILIFE.NS,Held,110,797.5499878,7/31/2019,846.4000244,93104.00269,5373.504028,6.125012522,,,3492.776848,1939028.249,87730.49866,Nifty 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,HDFCAMC.NS,Held,40,2149.199951,7/31/2019,2801.699951,112067.998,26100,30.36013469,,,3492.776848,1939028.249,85967.99805,Nifty Next 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,ADANIPOWER.NS,Held,1438,61,7/31/2019,64.30000305,92463.40439,4745.404388,5.409841068,,,3492.776848,1939028.249,87718,Nifty 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,ICICIPRULI.NS,Held,218,401.75,7/31/2019,463.5,101043,13461.5,15.37025513,,,3492.776848,1939028.249,87581.5,Nifty Next 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,PIDILITIND.NS,Held,61,1377.699951,8/31/2019,1443.75,88068.75,4029.052979,4.794225969,,,3492.776848,1939028.249,84039.69702,Nifty 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,NESTLEIND.NS,Held,130,643.7600098,8/31/2019,694.4824829,90282.72278,6593.921509,7.879096616,,,3492.776848,1939028.249,83688.80127,Nifty 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,TATACONSUM.NS,Held,302,278.5,8/31/2019,276,83352,-755,-0.897666068,,,3492.776848,1939028.249,84107,Nifty Next 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,BATAINDIA.NS,Held,54,1541.849976,8/31/2019,1722.199951,92998.79736,9738.898682,11.69698599,,,3492.776848,1939028.249,83259.89868,Nifty SmallCap 250
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,APOLLOHOSP.NS,Held,55,1508.150024,8/31/2019,1395.5,76752.5,-6195.751343,-7.46941767,,,3492.776848,1939028.249,82948.25134,Nifty Next 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,ASIANPAINT.NS,Held,52,1616.199951,8/31/2019,1762.150024,91631.80127,7589.403809,9.030446582,,,3492.776848,1939028.249,84042.39746,Other 500 Stocks
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,MCX.NS,Held,86,977.5,8/31/2019,960.9000244,82637.4021,-1427.5979,-1.698207221,,,3492.776848,1939028.249,84065,Nifty Midcap 150
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,IGL.NS,Held,597,174.8500061,9/30/2019,174.8500061,104385.4536,0,0,,,3492.776848,1939028.249,104385.4536,Nifty Midcap 150
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,NAM-INDIA.NS,Held,401,260.3500061,9/30/2019,260.3500061,104400.3524,0,0,,,3492.776848,1939028.249,104400.3524,Nifty Midcap 150
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,GODREJPROP.NS,Held,100,1038.699951,9/30/2019,1038.699951,103869.9951,0,0,,,3492.776848,1939028.249,103869.9951,Nifty Midcap 150
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,KOTAKBANK.NS,Held,63,1644.449951,9/30/2019,1644.449951,103600.3469,0,0,,,3492.776848,1939028.249,103600.3469,Nifty 50
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,PIIND.NS,Held,79,1307.050049,9/30/2019,1307.050049,103256.9539,0,0,,,3492.776848,1939028.249,103256.9539,Nifty Midcap 150
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,ASTRAL.NS,Held,161,645.6657715,9/30/2019,645.6657715,103952.1892,0,0,,,3492.776848,1939028.249,103952.1892,Nifty Midcap 150
9/30/2019,11440939.35,11613838.39,75271.6499,97627.39047,MARICO.NS,Held,265,394.25,9/30/2019,394.25,104476.25,0,0,,,3492.776848,1939028.249,104476.25,Nifty Next 50
10/31/2019,,,,,PIDILITIND.NS,Sold,61,1377.699951,8/31/2019,1401.599976,85497.59851,0,,1457.901489,1.734777184,,,,Nifty 50
10/31/2019,,,,,GODREJPROP.NS,Sold,100,1038.699951,9/30/2019,997.2999878,99729.99878,0,,-4139.996338,-3.985748082,,,,Nifty Midcap 150
10/31/2019,,,,,APOLLOHOSP.NS,Sold,55,1508.150024,8/31/2019,1484.800049,81664.00269,0,,-1284.248657,-1.54825284,,,,Nifty Next 50
10/31/2019,,,,,KOTAKBANK.NS,Sold,63,1644.449951,9/30/2019,1574.5,99193.5,0,,-4406.846924,-4.253699003,,,,Nifty 50
10/31/2019,,,,,ADANIPOWER.NS,Sold,1438,61,7/31/2019,66.05000305,94979.90439,0,,7261.904388,8.278693527,,,,Nifty 50
10/31/2019,,,,,ASIANPAINT.NS,Sold,52,1616.199951,8/31/2019,1809.599976,94099.19873,0,,10056.80127,11.96634267,,,,Not Needed
10/31/2019,,,,,MARICO.NS,Sold,265,394.25,9/30/2019,365.8500061,96950.25162,0,,-7525.998383,-7.203549498,,,,Nifty Next 50
10/31/2019,,,,,ASTRAL.NS,Sold,161,645.6657715,9/30/2019,628.2845459,101153.8119,0,,-2798.377319,-2.691984979,,,,Nifty Midcap 150
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,ICICIGI.NS,Held,80,1093.349976,4/30/2019,1342.800049,107424.0039,19956.00586,22.8152082,,,2195.17556,2078457.667,87467.99805,Nifty Next 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,HDFCLIFE.NS,Held,177,493.5,7/31/2019,626.2000122,110837.4022,23487.90216,26.88956681,,,2195.17556,2078457.667,87349.5,Nifty 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,SBILIFE.NS,Held,110,797.5499878,7/31/2019,991.5,109065,21334.50134,24.31822647,,,2195.17556,2078457.667,87730.49866,Nifty 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,HDFCAMC.NS,Held,40,2149.199951,7/31/2019,2994.300049,119772.002,33804.00391,39.32161348,,,2195.17556,2078457.667,85967.99805,Nifty Next 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,ICICIPRULI.NS,Held,218,401.75,7/31/2019,510.4500122,111278.1027,23696.60266,27.05663029,,,2195.17556,2078457.667,87581.5,Nifty Next 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,NESTLEIND.NS,Held,130,643.7600098,8/31/2019,747.3499756,97155.49683,13466.69556,16.09139497,,,2195.17556,2078457.667,83688.80127,Nifty 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,TATACONSUM.NS,Held,302,278.5,8/31/2019,317,95734,11627,13.82405745,,,2195.17556,2078457.667,84107,Nifty Next 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,BATAINDIA.NS,Held,54,1541.849976,8/31/2019,1806.900024,97572.60132,14312.70264,17.19039161,,,2195.17556,2078457.667,83259.89868,Nifty SmallCap 250
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,MCX.NS,Held,86,977.5,8/31/2019,1138.449951,97906.6958,13841.6958,16.46546815,,,2195.17556,2078457.667,84065,Nifty Midcap 150
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,IGL.NS,Held,597,174.8500061,9/30/2019,195.7749939,116877.6714,12492.21771,11.96739323,,,2195.17556,2078457.667,104385.4536,Nifty Midcap 150
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,NAM-INDIA.NS,Held,401,260.3500061,9/30/2019,362.1499939,145222.1476,40821.7951,39.1012043,,,2195.17556,2078457.667,104400.3524,Nifty Midcap 150
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,PIIND.NS,Held,79,1307.050049,9/30/2019,1428.5,112851.5,9594.546143,9.291912829,,,2195.17556,2078457.667,103256.9539,Nifty Midcap 150
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,ADANIGREEN.NS,Held,1054,89.69999695,10/31/2019,89.69999695,94543.79678,0,0,,,2195.17556,2078457.667,94543.79678,Nifty 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,BAJFINANCE.NS,Held,234,402.7550049,10/31/2019,402.7550049,94244.67114,0,0,,,2195.17556,2078457.667,94244.67114,Nifty 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,MUTHOOTFIN.NS,Held,133,707.6500244,10/31/2019,707.6500244,94117.45325,0,0,,,2195.17556,2078457.667,94117.45325,Nifty Next 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,TITAN.NS,Held,71,1331.199951,10/31/2019,1331.199951,94515.19653,0,0,,,2195.17556,2078457.667,94515.19653,Nifty 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,COLPAL.NS,Held,61,1549.199951,10/31/2019,1549.199951,94501.19702,0,0,,,2195.17556,2078457.667,94501.19702,Nifty Midcap 150
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,MANAPPURAM.NS,Held,558,169.3500061,10/31/2019,169.3500061,94497.30341,0,0,,,2195.17556,2078457.667,94497.30341,Nifty Midcap 150
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,SIEMENS.NS,Held,57,1656.099976,10/31/2019,1656.099976,94397.69861,0,0,,,2195.17556,2078457.667,94397.69861,Nifty Next 50
10/31/2019,11613838.39,11850895.19,-1378.860474,238435.6689,DMART.NS,Held,47,1994.650024,10/31/2019,1994.650024,93748.55115,0,0,,,2195.17556,2078457.667,93748.55115,Nifty 50
11/30/2019,,,,,BAJFINANCE.NS,Sold,234,402.7550049,10/31/2019,407.4200134,95336.28314,0,,1091.612,1.158274506,,,,Nifty 50
11/30/2019,,,,,MUTHOOTFIN.NS,Sold,133,707.6500244,10/31/2019,678.0499878,90180.64838,0,,-3936.804871,-4.182863789,,,,Nifty Next 50
11/30/2019,,,,,TITAN.NS,Sold,71,1331.199951,10/31/2019,1159.699951,82338.69653,0,,-12176.5,-12.88311345,,,,Nifty 50
11/30/2019,,,,,MANAPPURAM.NS,Sold,558,169.3500061,10/31/2019,154.3999939,86155.19659,0,,-8342.106812,-8.827878163,,,,Nifty Midcap 150
11/30/2019,,,,,PIIND.NS,Sold,79,1307.050049,9/30/2019,1481.849976,117066.1481,0,,13809.19421,13.37362153,,,,Nifty Midcap 150
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,ICICIGI.NS,Held,80,1093.349976,4/30/2019,1362.900024,109032.002,21564.00391,24.65359261,,,1759.99453,2092461.761,87467.99805,Nifty Next 50
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,HDFCLIFE.NS,Held,177,493.5,7/31/2019,571.5,101155.5,13806,15.80547112,,,1759.99453,2092461.761,87349.5,Nifty 50
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,SBILIFE.NS,Held,110,797.5499878,7/31/2019,960.0499878,105605.4987,17875,20.37489844,,,1759.99453,2092461.761,87730.49866,Nifty 50
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,HDFCAMC.NS,Held,40,2149.199951,7/31/2019,3536.949951,141477.998,55510,64.57053934,,,1759.99453,2092461.761,85967.99805,Nifty Next 50
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,ICICIPRULI.NS,Held,218,401.75,7/31/2019,502.4500122,109534.1027,21952.60266,25.06534218,,,1759.99453,2092461.761,87581.5,Nifty Next 50
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,NESTLEIND.NS,Held,130,643.7600098,8/31/2019,722.6975098,93950.67627,10261.875,12.26194526,,,1759.99453,2092461.761,83688.80127,Nifty 50
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,TATACONSUM.NS,Held,302,278.5,8/31/2019,323.1499939,97591.29816,13484.29816,16.03231379,,,1759.99453,2092461.761,84107,Nifty Next 50
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,BATAINDIA.NS,Held,54,1541.849976,8/31/2019,1629.050049,87968.70264,4708.803955,5.655548505,,,1759.99453,2092461.761,83259.89868,Nifty SmallCap 250
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,MCX.NS,Held,86,977.5,8/31/2019,1176.400024,101170.4021,17105.4021,20.34782858,,,1759.99453,2092461.761,84065,Nifty Midcap 150
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,IGL.NS,Held,597,174.8500061,9/30/2019,206.7250061,123414.8286,19029.375,18.22991072,,,1759.99453,2092461.761,104385.4536,Nifty Midcap 150
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,NAM-INDIA.NS,Held,401,260.3500061,9/30/2019,360.1000061,144400.1024,39999.75,38.31380744,,,1759.99453,2092461.761,104400.3524,Nifty Midcap 150
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,ADANIGREEN.NS,Held,1054,89.69999695,10/31/2019,137.1000061,144503.4064,49959.60965,52.84282137,,,1759.99453,2092461.761,94543.79678,Nifty 50
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,COLPAL.NS,Held,61,1549.199951,10/31/2019,1474.199951,89926.19702,-4575,-4.841208518,,,1759.99453,2092461.761,94501.19702,Nifty Midcap 150
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,SIEMENS.NS,Held,57,1656.099976,10/31/2019,1470.199951,83801.39722,-10596.30139,-11.2251692,,,1759.99453,2092461.761,94397.69861,Nifty Next 50
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,DMART.NS,Held,47,1994.650024,10/31/2019,1822.5,85657.5,-8091.051147,-8.630587938,,,1759.99453,2092461.761,93748.55115,Nifty 50
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,SCI.NS,Held,1564,60.5,11/30/2019,60.5,94622,0,0,,,1759.99453,2092461.761,94622,Nifty SmallCap 250
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,IPCALAB.NS,Held,165,571.2999878,11/30/2019,571.2999878,94264.49799,0,0,,,1759.99453,2092461.761,94264.49799,Nifty Midcap 150
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,LALPATHLAB.NS,Held,60,1567.900024,11/30/2019,1567.900024,94074.00146,0,0,,,1759.99453,2092461.761,94074.00146,Nifty Midcap 150
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,WHIRLPOOL.NS,Held,44,2142.350098,11/30/2019,2142.350098,94263.4043,0,0,,,1759.99453,2092461.761,94263.4043,Nifty SmallCap 250
11/30/2019,11850895.19,12103334.96,-9554.605469,261994.3679,NAUKRI.NS,Held,179,526.75,11/30/2019,526.75,94288.25,0,0,,,1759.99453,2092461.761,94288.25,Nifty Next 50
12/31/2019,,,,,COLPAL.NS,Sold,61,1549.199951,10/31/2019,1462.900024,89236.90149,0,,-5264.295532,-5.570612541,,,,Nifty Midcap 150
12/31/2019,,,,,SIEMENS.NS,Sold,57,1656.099976,10/31/2019,1496.699951,85311.89722,0,,-9085.801392,-9.62502426,,,,Nifty Next 50
12/31/2019,,,,,NAUKRI.NS,Sold,179,526.75,11/30/2019,506.0100098,90575.79175,0,,-3712.458252,-3.937349831,,,,Nifty Next 50
12/31/2019,,,,,DMART.NS,Sold,47,1994.650024,10/31/2019,1838.349976,86402.44885,0,,-7346.102295,-7.835963548,,,,Nifty 50
12/31/2019,,,,,LALPATHLAB.NS,Sold,60,1567.900024,11/30/2019,1493.949951,89636.99707,0,,-4437.004395,-4.716504375,,,,Nifty Midcap 150
12/31/2019,,,,,SCI.NS,Sold,1564,60.5,11/30/2019,62,96968,0,,2346,2.479338843,,,,Nifty SmallCap 250
12/31/2019,,,,,IPCALAB.NS,Sold,165,571.2999878,11/30/2019,568.125,93740.625,0,,-523.8729858,-0.555747919,,,,Nifty Midcap 150
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,ICICIGI.NS,Held,80,1093.349976,4/30/2019,1386.800049,110944.0039,23476.00586,26.83953718,,,1721.478127,2132343.662,87467.99805,Nifty Next 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,HDFCLIFE.NS,Held,177,493.5,7/31/2019,626.0499878,110810.8478,23461.34784,26.85916673,,,1721.478127,2132343.662,87349.5,Nifty 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,SBILIFE.NS,Held,110,797.5499878,7/31/2019,961.5999756,105775.9973,18045.49866,20.56924209,,,1721.478127,2132343.662,87730.49866,Nifty 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,HDFCAMC.NS,Held,40,2149.199951,7/31/2019,3199.699951,127987.998,42020,48.87865363,,,1721.478127,2132343.662,85967.99805,Nifty Next 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,ICICIPRULI.NS,Held,218,401.75,7/31/2019,482.4500122,105174.1027,17592.60266,20.08712189,,,1721.478127,2132343.662,87581.5,Nifty Next 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,NESTLEIND.NS,Held,130,643.7600098,8/31/2019,739.2675171,96104.77722,12415.97595,14.83588696,,,1721.478127,2132343.662,83688.80127,Nifty 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,TATACONSUM.NS,Held,302,278.5,8/31/2019,321.3500061,97047.70184,12940.70184,15.3859986,,,1721.478127,2132343.662,84107,Nifty Next 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,BATAINDIA.NS,Held,54,1541.849976,8/31/2019,1751.550049,94583.70264,11323.80396,13.60054977,,,1721.478127,2132343.662,83259.89868,Nifty SmallCap 250
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,MCX.NS,Held,86,977.5,8/31/2019,1168.050049,100452.3042,16387.3042,19.49361113,,,1721.478127,2132343.662,84065,Nifty Midcap 150
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,IGL.NS,Held,597,174.8500061,9/30/2019,214.0749969,127802.7732,23417.31953,22.43350842,,,1721.478127,2132343.662,104385.4536,Nifty Midcap 150
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,NAM-INDIA.NS,Held,401,260.3500061,9/30/2019,354.5,142154.5,37754.14755,36.1628545,,,1721.478127,2132343.662,104400.3524,Nifty Midcap 150
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,ADANIGREEN.NS,Held,1054,89.69999695,10/31/2019,166.4499969,175438.2968,80894.5,85.56299065,,,1721.478127,2132343.662,94543.79678,Nifty 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,WHIRLPOOL.NS,Held,44,2142.350098,11/30/2019,2373.5,104434,10170.5957,10.78954848,,,1721.478127,2132343.662,94263.4043,Nifty SmallCap 250
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,BHARTIARTL.NS,Held,202,447.4000549,12/31/2019,447.4000549,90374.8111,0,0,,,1721.478127,2132343.662,90374.8111,Nifty 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,GUJGASLTD.NS,Held,381,237.5500031,12/31/2019,237.5500031,90506.55116,0,0,,,1721.478127,2132343.662,90506.55116,Nifty Midcap 150
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,BAJFINANCE.NS,Held,213,423.4750061,12/31/2019,423.4750061,90200.1763,0,0,,,1721.478127,2132343.662,90200.1763,Nifty 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,ICICIBANK.NS,Held,167,538.9000244,12/31/2019,538.9000244,89996.30408,0,0,,,1721.478127,2132343.662,89996.30408,Nifty 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,DIXON.NS,Held,119,759.8599854,12/31/2019,759.8599854,90423.33826,0,0,,,1721.478127,2132343.662,90423.33826,Nifty Next 50
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,AVANTIFEED.NS,Held,154,584,12/31/2019,584,89936,0,0,,,1721.478127,2132343.662,89936,Nifty SmallCap 250
12/31/2019,12103334.96,12405211.23,-28023.53485,329899.8038,MANAPPURAM.NS,Held,510,177.3999939,12/31/2019,177.3999939,90473.99689,0,0,,,1721.478127,2132343.662,90473.99689,Nifty Midcap 150
1/31/2020,,,,,BAJFINANCE.NS,Sold,213,423.4750061,12/31/2019,436.5899963,92993.66922,0,,2793.49292,3.096992749,,,,Nifty 50
1/31/2020,,,,,MCX.NS,Sold,86,977.5,8/31/2019,1246.449951,107194.6958,0,,23129.6958,27.5140615,,,,Nifty Midcap 150
1/31/2020,,,,,ICICIBANK.NS,Sold,167,538.9000244,12/31/2019,525.6500244,87783.55408,0,,-2212.75,-2.45871208,,,,Nifty 50
1/31/2020,,,,,ICICIGI.NS,Sold,80,1093.349976,4/30/2019,1318.400024,105472.002,0,,18004.00391,20.58353262,,,,Nifty Next 50
1/31/2020,,,,,HDFCLIFE.NS,Sold,177,493.5,7/31/2019,599.2000122,106058.4022,0,,18708.90216,21.41844219,,,,Nifty 50
1/31/2020,,,,,SBILIFE.NS,Sold,110,797.5499878,7/31/2019,994.0999756,109350.9973,0,,21620.49866,24.64422178,,,,Nifty 50
1/31/2020,,,,,ICICIPRULI.NS,Sold,218,401.75,7/31/2019,510.9500122,111387.1027,0,,23805.60266,27.1810858,,,,Nifty Next 50
1/31/2020,,,,,WHIRLPOOL.NS,Sold,44,2142.350098,11/30/2019,2473.25,108823,0,,14559.5957,15.44565021,,,,Nifty SmallCap 250
1/31/2020,12405211.23,12887353.21,120409.0418,361732.9413,HDFCAMC.NS,Held,40,2149.199951,7/31/2019,3174.199951,126967.998,41000,47.69216561,,,3431.364769,2284585.841,85967.99805,Nifty Next 50
1/31/2020,12405211.23,12887353.21,120409.0418,361732.9413,NESTLEIND.NS,Held,130,643.7600098,8/31/2019,767.9724731,99836.42151,16147.62024,19.29483992,,,3431.364769,2284585.841,83688.80127,Nifty 50
1/31/2020,12405211.23,12887353.21,120409.0418,361732.9413,TATACONSUM.NS,Held,302,278.5,8/31/2019,383.3999939,115786.7982,31679.79816,37.66606603,,,3431.364769,2284585.841,84107,Nifty Next 50
1/31/2020,12405211.23,12887353.21,120409.0418,361732.9413,BATAINDIA.NS,Held,54,1541.849976,8/31/2019,1801.849976,97299.89868,14040,16.86285982,,,3431.364769,2284585.841,83259.89868,Nifty SmallCap 250
1/31/2020,12405211.23,12887353.21,120409.0418,361732.9413,IGL.NS,Held,597,174.8500061,9/30/2019,253.75,151488.75,47103.29636,45.12438727,,,3431.364769,2284585.841,104385.4536,Nifty Midcap 150
1/31/2020,12405211.23,12887353.21,120409.0418,361732.9413,NAM-INDIA.NS,Held,401,260.3500061,9/30/2019,363.6499939,145823.6476,41423.2951,39.67735178,,,3431.364769,2284585.841,104400.3524,Nifty Midcap 150
1/31/2020,12405211.23,12887353.21,120409.0418,361732.9413,ADANIGREEN.NS,Held,1054,89.69999695,10/31/2019,189.4499969,199680.2968,105136.5,111.2040172,,,3431.364769,2284585.841,94543.79678,Nifty 50
1/31/2020,12405211.23,12887353.21,120409.0418,361732.9413,BHARTIARTL.NS,Held,202,447.4000549,12/31/2019,487.3009338,98434.78864,8059.977539,8.918389362,,,3431.364769,2284585.841,90374.8111,Nifty 50
1/31/2020,12405211.23,12887353.21,120409.0418,361732.9413,GUJGASLTD.NS,Held,381,237.5500031,12/31/2019,288.2999878,109842.2953,19335.74419,21.36391669,,,3431.364769,2284585.841,90506.55116,Nifty Midcap 150
1/31/2020,12405211.23,12887353.21,120409.0418,361732.9413,DIXON.NS,Held,119,759.8599854,12/31/2019,930.8499756,110771.1471,20347.80884,22.50282862,,,3431.364769,2284585.841,90423.33826,Nifty Next 50
